"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33"
"4620089.00","462","Montréal","0089.00",4916.00,0.60,9347.80,40.40,71.20,15.40,845.00,1400.00,5.00,2.00,33200.00,30400.00,15.60,15.10,21.60,205.00,325.00,3270.00,1335.00,155.00,255.00,880.00,1550.00,540.00,18.30,24.60,800.00,834.00,180.00,600000.00
"4620090.00","462","Montréal","0090.00",4589.00,-0.10,10534.90,40.80,68.50,16.30,1045.00,815.00,65.00,2.10,30200.00,28000.00,20.50,18.90,26.00,335.00,420.00,2540.00,1560.00,180.00,375.00,740.00,1400.00,415.00,17.40,20.10,800.00,826.00,225.00,600000.00
"4620091.00","462","Montréal","0091.00",0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4620092.00","462","Montréal","0092.00",5984.00,-2.30,10714.40,43.30,66.20,20.60,1685.00,635.00,100.00,2.00,32000.00,29600.00,18.70,16.70,27.00,245.00,300.00,3985.00,1530.00,135.00,360.00,1070.00,1780.00,545.00,14.60,22.10,800.00,840.00,215.00,600000.00
"4620093.00","462","Montréal","0093.00",3253.00,0.30,4431.30,39.30,71.40,13.80,780.00,635.00,5.00,2.10,34000.00,30600.00,16.70,15.30,19.60,75.00,175.00,2385.00,640.00,115.00,160.00,570.00,985.00,370.00,21.20,26.30,840.00,848.00,200.00,448000.00
"4620094.01","462","Montréal","0094.01",6306.00,3.30,3489.20,38.30,73.50,12.50,815.00,2235.00,100.00,2.00,27200.00,25400.00,24.10,21.50,38.80,560.00,510.00,3300.00,2480.00,550.00,530.00,610.00,2600.00,795.00,26.20,24.70,800.00,865.00,320.00,500000.00
"4620094.02","462","Montréal","0094.02",10.00,100.00,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4620095.00","462","Montréal","0095.00",2147.00,1.80,9785.80,38.60,79.50,12.10,100.00,910.00,95.00,1.80,31000.00,28600.00,20.00,21.20,18.00,100.00,315.00,1175.00,520.00,50.00,125.00,195.00,935.00,355.00,28.20,34.10,1090.00,1148.00,160.00,600000.00
"4620096.00","462","Montréal","0096.00",2370.00,4.10,12467.10,37.50,73.60,11.80,560.00,465.00,65.00,2.10,36000.00,32800.00,15.00,15.20,17.00,115.00,85.00,1645.00,590.00,45.00,150.00,480.00,610.00,250.00,20.80,25.00,1110.00,1192.00,205.00,500000.00
"4620097.01","462","Montréal","0097.01",6174.00,-1.80,17705.80,39.40,72.70,12.70,685.00,1270.00,1305.00,1.90,27800.00,26400.00,26.20,26.20,32.80,520.00,765.00,2870.00,2535.00,265.00,435.00,590.00,2750.00,1035.00,16.50,34.40,810.00,894.00,405.00,552000.00
"4620097.02","462","Montréal","0097.02",4133.00,7.90,10646.60,41.90,71.20,18.00,315.00,570.00,1205.00,1.80,24200.00,23200.00,32.10,31.40,30.40,425.00,875.00,1470.00,1505.00,215.00,265.00,260.00,1815.00,765.00,15.70,40.70,920.00,970.00,245.00,650000.00
"4620098.00","462","Montréal","0098.00",5466.00,2.50,5269.40,41.80,63.70,18.80,520.00,885.00,25.00,2.30,38400.00,34800.00,13.70,12.80,15.20,320.00,230.00,3225.00,2005.00,280.00,240.00,1285.00,1050.00,525.00,14.70,32.10,840.00,938.00,190.00,650000.00
"4620099.00","462","Montréal","0099.00",5742.00,2.00,8303.70,42.30,62.60,21.00,130.00,1035.00,780.00,2.10,32800.00,29800.00,19.50,16.60,30.90,375.00,400.00,3400.00,1920.00,245.00,340.00,1135.00,1610.00,640.00,11.50,31.90,850.00,908.00,240.00,750000.00
"4620100.01","462","Montréal","0100.01",4147.00,2.10,9054.60,39.20,67.10,14.70,400.00,815.00,365.00,2.20,33200.00,30400.00,18.70,18.10,23.20,300.00,335.00,2170.00,1650.00,160.00,250.00,670.00,1225.00,510.00,17.20,32.00,920.00,986.00,180.00,700000.00
"4620100.02","462","Montréal","0100.02",3442.00,-0.90,9682.10,39.00,67.80,14.20,385.00,615.00,285.00,2.30,30600.00,28000.00,17.20,16.70,18.80,265.00,290.00,1630.00,1540.00,120.00,305.00,505.00,980.00,380.00,22.80,27.70,920.00,972.00,200.00,650000.00
"4620101.01","462","Montréal","0101.01",4082.00,1.60,11547.40,42.70,61.40,21.80,410.00,620.00,720.00,2.20,27800.00,26000.00,22.50,20.90,25.20,315.00,360.00,1795.00,1910.00,325.00,345.00,645.00,1245.00,495.00,21.10,29.00,860.00,920.00,210.00,552000.00
"4620101.02","462","Montréal","0101.02",3728.00,-2.10,10393.10,40.20,66.10,16.80,410.00,1060.00,0.00,2.30,26600.00,25000.00,23.60,22.50,27.60,415.00,280.00,1385.00,1905.00,225.00,370.00,365.00,1220.00,445.00,28.80,28.30,820.00,884.00,210.00,695000.00
"4620102.00","462","Montréal","0102.00",4254.00,1.00,7212.60,42.00,64.50,19.00,705.00,780.00,205.00,2.10,45200.00,39600.00,13.20,12.00,20.60,175.00,155.00,2725.00,1240.00,65.00,275.00,905.00,1120.00,495.00,15.60,32.30,1030.00,1226.00,165.00,750000.00
"4620103.00","462","Montréal","0103.00",2325.00,-3.60,6979.90,42.20,64.30,19.60,0.00,535.00,0.00,2.20,49600.00,41600.00,9.60,11.00,10.80,60.00,120.00,1750.00,590.00,20.00,105.00,615.00,475.00,210.00,9.70,31.90,870.00,1004.00,105.00,1000000.00
"4620104.00","462","Montréal","0104.00",2818.00,-0.10,7417.70,41.30,62.90,19.30,170.00,245.00,95.00,2.50,58000.00,48000.00,9.70,7.40,20.80,95.00,160.00,2005.00,645.00,65.00,100.00,705.00,405.00,165.00,8.50,26.30,1010.00,1156.00,135.00,1100000.00
"4620105.00","462","Montréal","0105.00",3425.00,2.50,11292.40,40.80,64.20,17.80,960.00,450.00,115.00,2.20,49200.00,42400.00,10.60,10.50,12.80,125.00,210.00,2310.00,900.00,70.00,135.00,780.00,795.00,335.00,10.90,31.80,1110.00,1320.00,215.00,650000.00
"4620106.00","462","Montréal","0106.00",2107.00,-0.30,8871.60,44.50,64.00,22.70,330.00,230.00,285.00,2.10,40800.00,36000.00,14.20,14.90,15.20,155.00,270.00,1005.00,585.00,45.00,105.00,320.00,580.00,240.00,17.20,33.90,1000.00,1184.00,80.00,755000.00
"4620107.00","462","Montréal","0107.00",1539.00,-0.30,9909.90,38.40,76.50,11.10,25.00,500.00,275.00,1.80,32800.00,30200.00,20.20,20.40,22.00,85.00,230.00,905.00,435.00,65.00,85.00,220.00,645.00,235.00,23.30,30.20,900.00,1050.00,95.00,576000.00
"4620108.00","462","Montréal","0108.00",3947.00,-3.90,6998.20,44.30,62.00,24.20,125.00,635.00,260.00,2.20,48400.00,41200.00,11.00,11.60,10.80,140.00,255.00,2485.00,865.00,65.00,170.00,820.00,805.00,415.00,16.40,35.00,1190.00,1420.00,210.00,1200000.00
"4620109.00","462","Montréal","0109.00",1907.00,-10.00,11432.90,41.00,72.00,17.50,265.00,520.00,80.00,2.00,31800.00,29400.00,15.40,15.20,17.00,80.00,195.00,1020.00,630.00,40.00,125.00,140.00,810.00,240.00,20.70,26.90,1100.00,1186.00,135.00,700000.00
"4620110.00","462","Montréal","0110.00",4212.00,9.80,17149.80,37.20,74.70,11.40,200.00,1135.00,775.00,2.00,31400.00,28800.00,20.00,20.20,24.80,365.00,525.00,1930.00,1610.00,155.00,285.00,370.00,1735.00,625.00,20.80,31.50,950.00,1020.00,200.00,576000.00
"4620111.00","462","Montréal","0111.00",7142.00,9.20,9526.50,41.50,67.00,18.50,1350.00,870.00,690.00,2.30,28400.00,26600.00,17.40,16.80,26.00,420.00,680.00,3235.00,3050.00,290.00,680.00,1190.00,1890.00,890.00,27.20,30.10,950.00,997.00,335.00,600000.00
"4620112.01","462","Montréal","0112.01",5718.00,7.00,9067.60,36.70,66.80,12.00,130.00,1580.00,325.00,2.80,26200.00,24800.00,18.00,16.30,31.40,760.00,275.00,2450.00,3120.00,350.00,825.00,580.00,1555.00,450.00,31.00,17.30,775.00,819.00,135.00,650000.00
"4620112.02","462","Montréal","0112.02",4192.00,2.60,15171.90,43.40,64.30,22.30,45.00,1055.00,890.00,2.10,22600.00,22200.00,27.60,18.70,62.00,700.00,290.00,1105.00,2855.00,385.00,570.00,240.00,1800.00,500.00,36.20,23.40,740.00,784.00,210.00,700000.00
"4620113.00","462","Montréal","0113.00",4987.00,-2.20,10068.60,38.60,72.00,13.70,660.00,1445.00,15.00,2.30,28800.00,26800.00,17.10,17.90,18.80,500.00,570.00,2010.00,2300.00,200.00,435.00,490.00,1605.00,560.00,29.90,26.00,950.00,1070.00,220.00,650000.00
"4620114.00","462","Montréal","0114.00",2183.00,9.80,7708.30,39.50,70.00,16.00,50.00,410.00,195.00,2.40,34000.00,30400.00,14.20,16.20,9.50,170.00,315.00,1070.00,975.00,80.00,125.00,315.00,615.00,245.00,10.90,33.90,1170.00,1400.00,85.00,1100000.00
"4620115.01","462","Montréal","0115.01",2080.00,3.70,9502.10,39.70,67.50,16.60,320.00,395.00,0.00,2.30,40400.00,35200.00,15.90,17.80,13.60,235.00,305.00,1050.00,760.00,65.00,130.00,425.00,485.00,290.00,18.60,44.80,1090.00,1276.00,95.00,1000000.00
"4620115.02","462","Montréal","0115.02",5957.00,1.60,13947.60,42.00,72.00,20.10,15.00,680.00,2795.00,1.70,27600.00,26600.00,26.60,28.00,22.00,660.00,1000.00,2255.00,2650.00,220.00,370.00,285.00,3210.00,1420.00,37.50,42.10,1120.00,1199.00,390.00,332000.00
"4620116.00","462","Montréal","0116.00",6765.00,1.70,10547.20,38.50,71.80,15.40,415.00,2350.00,220.00,2.10,24000.00,23200.00,25.50,25.00,35.20,790.00,1450.00,2215.00,2815.00,255.00,515.00,340.00,2750.00,895.00,20.90,30.60,900.00,951.00,365.00,650000.00
"4620117.00","462","Montréal","0117.00",4243.00,-2.70,15685.80,40.50,69.20,16.00,30.00,1220.00,270.00,2.60,25800.00,24200.00,17.00,15.00,31.20,680.00,365.00,965.00,2575.00,190.00,535.00,160.00,1365.00,310.00,21.20,20.20,820.00,855.00,160.00,650000.00
"4620118.00","462","Montréal","0118.00",4396.00,-0.30,14470.00,37.40,69.90,12.30,100.00,1455.00,0.00,2.80,25200.00,23800.00,17.00,15.80,24.80,740.00,465.00,1380.00,2605.00,240.00,495.00,295.00,1285.00,325.00,25.00,20.00,880.00,936.00,220.00,700000.00
"4620119.00","462","Montréal","0119.00",6142.00,-3.10,10674.30,37.50,70.80,11.00,35.00,2220.00,125.00,2.60,24400.00,23400.00,22.40,20.60,38.80,910.00,630.00,1740.00,3745.00,330.00,955.00,280.00,2110.00,495.00,21.40,20.70,765.00,791.00,255.00,650000.00
"4620120.01","462","Montréal","0120.01",7337.00,28.90,2788.60,35.70,78.20,8.20,10.00,940.00,2455.00,2.00,31600.00,29200.00,21.10,20.70,29.60,800.00,1085.00,2515.00,3575.00,425.00,700.00,1360.00,2215.00,1035.00,26.80,31.30,1030.00,1122.00,185.00,420000.00
"4620120.02","462","Montréal","0120.02",1114.00,8.30,5652.00,48.40,49.80,35.00,30.00,30.00,295.00,2.30,53200.00,46000.00,4.60,5.20,5.60,0.00,0.00,685.00,420.00,25.00,25.00,415.00,65.00,175.00,30.10,76.90,1940.00,2100.00,0.00,650000.00
"4620121.00","462","Montréal","0121.00",2078.00,17.50,5425.60,45.60,53.60,27.40,45.00,115.00,180.00,2.70,50400.00,44000.00,10.70,10.20,10.00,195.00,140.00,1025.00,815.00,60.00,100.00,420.00,315.00,170.00,9.60,41.90,1340.00,1430.00,70.00,1000000.00
"4620122.00","462","Montréal","0122.00",6517.00,-1.20,9751.60,37.00,71.80,11.50,40.00,2915.00,0.00,2.10,21600.00,21200.00,31.40,30.10,47.20,860.00,1140.00,1895.00,3310.00,525.00,745.00,190.00,2805.00,825.00,35.10,27.10,750.00,776.00,385.00,500000.00
"4620123.00","462","Montréal","0123.00",6480.00,3.70,15789.50,35.70,74.60,11.10,100.00,2410.00,695.00,2.00,24200.00,23400.00,28.20,28.90,30.00,785.00,1320.00,2140.00,2835.00,275.00,495.00,255.00,2955.00,1020.00,23.10,33.60,880.00,911.00,265.00,440000.00
"4620124.00","462","Montréal","0124.00",5872.00,2.50,15518.00,34.00,72.90,8.30,40.00,2135.00,495.00,2.20,24400.00,23800.00,25.40,26.10,35.60,580.00,855.00,2340.00,2655.00,260.00,605.00,310.00,2380.00,740.00,21.00,29.00,840.00,887.00,340.00,695000.00
"4620125.00","462","Montréal","0125.00",6344.00,1.10,13355.80,43.10,55.30,26.30,145.00,895.00,1600.00,2.30,38400.00,34400.00,14.70,16.30,13.40,395.00,570.00,3205.00,2405.00,130.00,385.00,1175.00,1500.00,730.00,17.80,35.30,1080.00,1250.00,165.00,850000.00
"4620126.00","462","Montréal","0126.00",2280.00,-10.10,3058.40,33.60,80.90,10.30,110.00,640.00,190.00,2.10,24400.00,23400.00,27.90,34.00,7.00,95.00,490.00,1090.00,435.00,30.00,65.00,280.00,690.00,375.00,10.90,51.90,1020.00,1178.00,85.00,800000.00
"4620127.01","462","Montréal","0127.01",5578.00,0.40,11477.40,37.30,77.30,14.40,90.00,2140.00,1070.00,1.70,23600.00,23000.00,35.40,38.10,28.00,500.00,1285.00,2200.00,2070.00,165.00,290.00,395.00,2970.00,1415.00,28.20,46.40,930.00,1005.00,240.00,448000.00
"4620127.02","462","Montréal","0127.02",21.00,320.00,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4620128.00","462","Montréal","0128.00",3839.00,10.00,1277.90,46.70,63.90,27.40,20.00,440.00,1075.00,1.90,48800.00,41200.00,17.00,19.70,10.20,275.00,435.00,2020.00,1535.00,130.00,255.00,915.00,1140.00,735.00,28.20,43.40,1290.00,1472.00,140.00,1300000.00
"4620129.01","462","Montréal","0129.01",4249.00,10.80,14940.20,45.90,65.70,27.60,15.00,260.00,2015.00,1.70,40400.00,35200.00,23.10,27.70,11.60,330.00,560.00,2050.00,1620.00,120.00,240.00,820.00,1620.00,1075.00,36.00,49.70,1440.00,1592.00,240.00,880000.00
"4620129.02","462","Montréal","0129.02",3602.00,4.80,10039.00,42.20,71.90,23.50,0.00,115.00,1975.00,1.70,27400.00,26000.00,35.70,43.40,13.20,300.00,865.00,1355.00,1200.00,65.00,105.00,355.00,1680.00,1095.00,36.20,60.20,1640.00,1780.00,140.00,1000000.00
"4620130.00","462","Montréal","0130.00",3017.00,2.40,19654.70,32.10,89.90,7.50,5.00,970.00,1070.00,1.40,16800.00,16800.00,48.70,51.60,26.00,190.00,1210.00,955.00,700.00,25.00,75.00,215.00,1810.00,925.00,26.20,53.40,900.00,1087.00,150.00,500000.00
"4620131.00","462","Montréal","0131.00",3201.00,2.00,30602.30,37.50,81.30,14.40,30.00,540.00,1510.00,1.50,21400.00,21200.00,44.40,45.60,40.40,215.00,1025.00,1265.00,945.00,110.00,140.00,130.00,2010.00,1060.00,28.00,54.30,1100.00,1217.00,170.00,552000.00
"4620132.00","462","Montréal","0132.00",5151.00,5.90,19284.90,41.20,78.80,17.20,100.00,1200.00,1825.00,1.50,25800.00,24600.00,35.30,36.90,31.00,315.00,1215.00,2105.00,1365.00,135.00,195.00,305.00,2920.00,1410.00,28.80,47.30,970.00,1037.00,295.00,680000.00
"4620133.00","462","Montréal","0133.00",2645.00,5.50,18178.70,35.80,84.90,9.50,130.00,860.00,515.00,1.70,26200.00,24800.00,34.40,36.40,27.00,205.00,705.00,1195.00,630.00,45.00,100.00,275.00,1230.00,660.00,29.60,48.10,1090.00,1216.00,145.00,600000.00
"4620134.00","462","Montréal","0134.00",1136.00,7.50,13209.30,41.00,77.10,16.30,25.00,485.00,125.00,1.80,38400.00,33600.00,19.00,21.00,11.00,95.00,160.00,635.00,295.00,15.00,35.00,315.00,330.00,225.00,30.60,39.40,1260.00,1310.00,85.00,604000.00
"4620135.00","462","Montréal","0135.00",1717.00,-2.30,14260.80,40.50,73.50,14.80,205.00,595.00,5.00,1.90,35600.00,32000.00,17.20,18.00,23.00,65.00,155.00,1020.00,465.00,15.00,95.00,300.00,535.00,275.00,23.30,39.60,1140.00,1180.00,105.00,850000.00
"4620136.00","462","Montréal","0136.00",2861.00,3.10,15754.40,36.40,82.90,8.90,140.00,1300.00,15.00,1.90,30400.00,27600.00,26.80,28.30,28.00,200.00,420.00,1675.00,745.00,40.00,160.00,445.00,1050.00,565.00,20.20,47.10,1150.00,1226.00,165.00,695000.00
"4620137.00","462","Montréal","0137.00",1165.00,0.00,6390.60,36.40,82.80,12.00,65.00,435.00,135.00,1.70,23800.00,23400.00,35.00,36.20,40.00,65.00,270.00,650.00,255.00,10.00,25.00,95.00,555.00,315.00,26.30,51.80,1000.00,1276.00,110.00,572000.00
"4620138.00","462","Montréal","0138.00",2077.00,4.20,7452.50,37.50,81.70,12.80,10.00,945.00,105.00,1.90,26000.00,24600.00,30.00,29.80,38.50,65.00,415.00,1060.00,495.00,45.00,70.00,280.00,775.00,380.00,27.30,40.80,1310.00,1320.00,115.00,600000.00
"4620139.00","462","Montréal","0139.00",3223.00,1.50,14616.80,36.80,80.60,8.80,165.00,1360.00,125.00,1.90,34000.00,31000.00,21.40,21.50,24.00,215.00,545.00,1780.00,885.00,55.00,170.00,635.00,1095.00,490.00,24.60,32.10,1130.00,1216.00,140.00,600000.00
"4620140.00","462","Montréal","0140.00",1388.00,-2.30,11752.80,39.80,72.90,13.70,110.00,560.00,0.00,2.00,44800.00,38800.00,14.00,13.60,19.00,90.00,160.00,820.00,370.00,10.00,65.00,305.00,395.00,180.00,13.30,36.80,1170.00,1224.00,65.00,700000.00
"4620141.00","462","Montréal","0141.00",1722.00,6.10,14362.00,36.20,76.50,9.60,155.00,635.00,0.00,2.10,42800.00,37200.00,15.20,16.80,20.00,75.00,315.00,1135.00,365.00,10.00,70.00,365.00,480.00,180.00,12.30,28.70,1400.00,1380.00,105.00,624000.00
"4620142.00","462","Montréal","0142.00",1683.00,1.60,15300.00,38.70,73.00,14.80,50.00,700.00,110.00,1.90,32400.00,29600.00,24.40,21.00,41.00,70.00,245.00,1045.00,415.00,75.00,60.00,270.00,580.00,195.00,7.40,30.80,960.00,1048.00,125.00,600000.00
"4620143.00","462","Montréal","0143.00",2691.00,11.30,15572.90,48.50,60.00,32.90,25.00,830.00,595.00,1.60,31600.00,29000.00,24.40,22.40,33.60,200.00,295.00,1495.00,655.00,20.00,90.00,310.00,1235.00,510.00,29.00,34.30,900.00,1052.00,195.00,600000.00
"4620144.00","462","Montréal","0144.00",3542.00,0.90,18534.80,39.60,76.10,13.70,35.00,1595.00,365.00,1.70,40000.00,35200.00,18.60,19.30,21.20,280.00,575.00,1905.00,870.00,60.00,150.00,620.00,1400.00,655.00,20.20,39.10,1010.00,1100.00,210.00,600000.00
"4620145.00","462","Montréal","0145.00",0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4620146.00","462","Montréal","0146.00",2455.00,2.70,17349.80,36.60,78.80,8.40,100.00,1010.00,150.00,1.80,39600.00,35200.00,18.00,19.40,25.00,160.00,425.00,1530.00,575.00,15.00,65.00,445.00,945.00,415.00,8.90,40.10,960.00,1106.00,155.00,650000.00
"4620147.00","462","Montréal","0147.00",2905.00,5.70,17271.10,36.30,78.70,8.40,45.00,1325.00,185.00,1.80,41200.00,36800.00,15.10,15.10,25.00,180.00,445.00,1850.00,540.00,20.00,50.00,470.00,1145.00,390.00,12.60,29.80,1050.00,1154.00,190.00,548000.00
"4620148.00","462","Montréal","0148.00",1223.00,-6.40,8576.40,43.70,65.60,21.70,5.00,475.00,5.00,2.10,42800.00,36800.00,10.40,10.00,12.00,70.00,115.00,655.00,240.00,20.00,45.00,205.00,280.00,120.00,20.00,28.60,1170.00,1280.00,65.00,532000.00
"4620149.00","462","Montréal","0149.00",3238.00,2.40,23429.80,39.00,76.70,13.60,70.00,1065.00,655.00,1.80,36400.00,32400.00,19.20,19.80,19.00,155.00,475.00,2000.00,675.00,45.00,180.00,560.00,1205.00,535.00,21.80,35.60,1040.00,1144.00,235.00,392000.00
"4620150.00","462","Montréal","0150.00",2412.00,-2.50,14653.70,39.20,77.80,11.40,25.00,1340.00,0.00,1.70,32400.00,29600.00,23.50,23.40,35.00,120.00,310.00,1575.00,515.00,50.00,100.00,285.00,1110.00,450.00,17.20,36.10,810.00,928.00,175.00,424000.00
"4620151.00","462","Montréal","0151.00",2124.00,-4.10,18138.30,38.20,74.10,12.20,35.00,975.00,75.00,1.90,38400.00,34000.00,17.10,14.80,49.00,150.00,180.00,1440.00,375.00,15.00,65.00,345.00,730.00,225.00,11.80,25.70,1040.00,1100.00,130.00,500000.00
"4620152.00","462","Montréal","0152.00",1650.00,8.20,12096.80,37.30,78.50,9.70,15.00,900.00,0.00,1.80,39200.00,34400.00,14.20,12.80,33.00,85.00,100.00,1320.00,265.00,20.00,20.00,245.00,685.00,195.00,10.00,24.30,950.00,996.00,145.00,448000.00
"4620153.00","462","Montréal","0153.00",812.00,3.40,3028.70,36.30,76.70,8.60,50.00,380.00,0.00,1.80,26800.00,25800.00,26.40,25.60,44.00,50.00,170.00,410.00,165.00,15.00,55.00,80.00,335.00,135.00,33.30,34.30,830.00,908.00,55.00,548000.00
"4620154.00","462","Montréal","0154.00",1104.00,-3.50,8874.60,36.00,75.50,7.30,55.00,530.00,0.00,1.90,52400.00,44800.00,12.00,11.00,24.00,35.00,80.00,775.00,185.00,0.00,25.00,235.00,375.00,135.00,16.70,24.30,1030.00,1100.00,25.00,536000.00
"4620155.00","462","Montréal","0155.00",1813.00,3.40,17119.90,36.60,79.10,8.00,25.00,885.00,100.00,1.80,38800.00,33600.00,14.70,13.00,33.00,145.00,150.00,1285.00,375.00,15.00,60.00,215.00,800.00,270.00,28.60,26.10,940.00,1034.00,130.00,500000.00
"4620156.00","462","Montréal","0156.00",1955.00,1.70,14197.50,37.50,78.80,7.90,145.00,870.00,80.00,1.80,38000.00,33600.00,16.90,16.20,32.00,90.00,265.00,1315.00,280.00,10.00,35.00,320.00,765.00,285.00,19.70,30.30,1050.00,1116.00,115.00,552000.00
"4620157.00","462","Montréal","0157.00",2152.00,0.90,13358.20,37.70,77.00,10.20,120.00,960.00,0.00,1.90,42800.00,37200.00,12.10,12.60,15.00,165.00,265.00,1530.00,425.00,25.00,90.00,385.00,780.00,255.00,11.50,27.50,1160.00,1236.00,145.00,600000.00
"4620158.00","462","Montréal","0158.00",2094.00,3.60,15152.00,38.00,77.10,11.20,125.00,875.00,170.00,1.70,38800.00,34400.00,19.60,18.20,46.00,140.00,230.00,1395.00,405.00,20.00,70.00,350.00,860.00,325.00,11.40,33.70,910.00,1030.00,130.00,600000.00
"4620159.00","462","Montréal","0159.00",1886.00,-2.90,15222.00,36.80,76.70,9.50,225.00,660.00,0.00,2.00,43600.00,37600.00,11.20,11.50,15.00,145.00,260.00,1235.00,435.00,25.00,75.00,400.00,560.00,185.00,13.60,23.90,1150.00,1268.00,95.00,600000.00
"4620160.00","462","Montréal","0160.00",1738.00,-0.60,14459.20,38.20,78.70,12.10,190.00,620.00,170.00,1.70,32000.00,28600.00,22.70,20.20,53.00,115.00,335.00,910.00,485.00,35.00,55.00,290.00,725.00,285.00,19.00,31.70,890.00,1016.00,85.00,500000.00
"4620161.00","462","Montréal","0161.00",1980.00,2.40,14234.40,36.30,77.00,9.10,100.00,795.00,40.00,2.00,34400.00,31600.00,20.30,18.80,34.00,110.00,265.00,1225.00,545.00,60.00,105.00,320.00,680.00,315.00,21.50,37.10,1110.00,1120.00,105.00,600000.00
"4620162.00","462","Montréal","0162.00",1755.00,11.50,18810.30,36.70,83.20,8.00,40.00,810.00,140.00,1.70,36800.00,32800.00,18.50,18.20,22.00,130.00,390.00,980.00,375.00,15.00,55.00,270.00,730.00,275.00,24.50,29.20,1090.00,1214.00,120.00,552000.00
"4620163.00","462","Montréal","0163.00",3090.00,-0.20,15274.30,37.60,79.00,11.70,45.00,1340.00,75.00,2.10,31000.00,28400.00,15.50,15.60,19.00,125.00,380.00,1925.00,735.00,65.00,110.00,545.00,935.00,470.00,16.50,40.40,1230.00,1340.00,185.00,650000.00
"4620164.00","462","Montréal","0164.00",1586.00,21.90,22853.00,40.30,78.90,13.20,15.00,520.00,420.00,1.70,36000.00,31600.00,17.20,17.20,21.00,115.00,200.00,845.00,480.00,25.00,70.00,205.00,745.00,300.00,14.60,35.80,1000.00,1098.00,75.00,650000.00
"4620165.00","462","Montréal","0165.00",2322.00,-5.40,15480.00,31.40,71.10,6.90,30.00,930.00,5.00,2.30,28000.00,26200.00,18.30,20.60,35.00,90.00,185.00,1450.00,460.00,25.00,150.00,210.00,720.00,390.00,35.70,44.00,1020.00,1170.00,130.00,800000.00
"4620166.00","462","Montréal","0166.00",574.00,16.90,2445.70,36.10,80.90,5.20,25.00,275.00,0.00,1.80,45200.00,38400.00,15.20,15.20,32.00,25.00,40.00,380.00,110.00,10.00,35.00,100.00,190.00,100.00,20.00,43.20,880.00,960.00,25.00,600000.00
"4620167.00","462","Montréal","0167.00",2453.00,-3.80,11954.20,32.70,69.70,8.10,100.00,955.00,0.00,2.30,30400.00,28600.00,15.00,16.60,26.00,160.00,105.00,1755.00,595.00,15.00,190.00,350.00,760.00,365.00,26.10,35.50,1070.00,1170.00,125.00,750000.00
"4620168.00","462","Montréal","0168.00",2826.00,-2.10,16604.00,33.50,67.40,10.30,140.00,920.00,25.00,2.50,34800.00,31600.00,13.30,14.40,23.00,100.00,210.00,2105.00,560.00,15.00,160.00,415.00,760.00,325.00,22.90,29.80,1330.00,1312.00,180.00,700000.00
