"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39"
"4620876.06","462","Montréal","0876.06",2350.00,1185.00,485.00,30.50,764.00,790.00,5.10,275670.00,1170.00,1185.00,10.70,195.00,46592.00,340.00,60365.00,52531.00,18.40,17.20,31488.00,28386.00,5687.00,-4.20,2354.00,5613.50,38.60,68.00,12.90,1250.00,5.00,2.40,340.00,30.00,4405.00,1240.00,225.00,195.00
"4620876.07","462","Montréal","0876.07",830.00,185.00,155.00,31.60,512.00,630.00,57.90,274923.00,640.00,190.00,14.80,15.00,75264.00,80.00,69461.00,59355.00,9.40,5.50,37581.00,32503.00,2257.00,3.20,844.00,2250.50,48.40,57.10,29.90,320.00,0.00,2.30,80.00,0.00,1590.00,365.00,40.00,60.00
"4620877.01","462","Montréal","0877.01",3920.00,640.00,640.00,35.90,1080.00,1099.00,0.00,300378.00,3285.00,635.00,12.30,55.00,77952.00,300.00,80270.00,65644.00,5.00,4.60,47987.00,40118.00,9240.00,18.40,3922.00,1813.50,49.30,59.60,28.70,2205.00,140.00,2.10,115.00,15.00,7265.00,925.00,65.00,220.00
"4620877.02","462","Montréal","0877.02",2700.00,1535.00,775.00,39.70,789.00,929.00,4.50,324219.00,1165.00,1540.00,14.20,130.00,47104.00,310.00,56334.00,49300.00,15.10,13.80,32714.00,29568.00,5978.00,0.90,2707.00,4016.70,43.60,60.80,23.00,1660.00,0.00,2.20,345.00,30.00,4685.00,1200.00,75.00,200.00
"4620878.00","462","Montréal","0878.00",2545.00,1940.00,855.00,39.30,718.00,746.00,7.00,265360.00,610.00,1940.00,15.60,215.00,45952.00,335.00,41856.00,37488.00,26.10,24.40,25489.00,23926.00,4986.00,0.90,2566.00,4550.90,40.70,67.90,17.00,1870.00,0.00,1.90,315.00,10.00,4005.00,825.00,65.00,115.00
"4620879.01","462","Montréal","0879.01",1710.00,1220.00,525.00,33.20,705.00,726.00,13.10,264355.00,485.00,1220.00,24.50,130.00,43989.00,195.00,41966.00,38032.00,23.50,22.60,26309.00,24811.00,3159.00,-3.50,1689.00,5082.90,42.60,69.10,17.90,1180.00,0.00,1.90,135.00,10.00,2690.00,560.00,80.00,150.00
"4620879.02","462","Montréal","0879.02",1930.00,1005.00,460.00,32.30,725.00,746.00,0.00,349809.00,925.00,1005.00,14.10,175.00,53888.00,200.00,56363.00,48051.00,15.00,16.20,37074.00,32288.00,3694.00,0.10,1906.00,4814.30,42.70,67.70,18.30,935.00,5.00,1.90,105.00,80.00,3225.00,385.00,30.00,70.00
"4620880.00","462","Montréal","0880.00",2050.00,1255.00,640.00,40.10,675.00,712.00,3.60,280412.00,795.00,1260.00,16.40,190.00,51840.00,220.00,48329.00,42144.00,18.70,19.60,30243.00,27413.00,3955.00,0.50,2069.00,4376.50,42.30,69.20,17.60,1275.00,5.00,1.90,165.00,65.00,3275.00,590.00,55.00,145.00
"4620881.01","462","Montréal","0881.01",1760.00,1235.00,535.00,35.00,664.00,701.00,10.50,299467.00,525.00,1235.00,20.80,220.00,46912.00,205.00,44745.00,40942.00,21.20,20.90,27846.00,26003.00,3477.00,-0.30,1745.00,6444.90,40.40,69.70,15.40,1190.00,0.00,2.00,200.00,50.00,2935.00,630.00,75.00,185.00
"4620881.02","462","Montréal","0881.02",1775.00,1135.00,560.00,36.10,721.00,775.00,3.10,250302.00,640.00,1135.00,24.20,185.00,42923.00,210.00,44928.00,40338.00,22.10,22.00,27264.00,25269.00,3625.00,3.30,1792.00,5931.00,40.10,71.00,14.30,1055.00,50.00,2.00,185.00,10.00,2800.00,635.00,105.00,155.00
"4620882.00","462","Montréal","0882.00",1355.00,880.00,385.00,34.90,650.00,684.00,7.40,259587.00,485.00,875.00,16.70,125.00,43712.00,170.00,44512.00,40043.00,22.40,21.60,26560.00,24672.00,2612.00,1.40,1321.00,3743.70,41.80,70.90,16.10,790.00,0.00,2.00,115.00,0.00,2235.00,450.00,60.00,115.00
"4620883.00","462","Montréal","0883.00",1260.00,750.00,395.00,39.30,754.00,850.00,7.30,299193.00,510.00,750.00,19.40,145.00,45184.00,100.00,48465.00,42389.00,18.20,17.70,32043.00,28928.00,2636.00,8.40,1317.00,2649.50,45.30,66.00,23.00,750.00,60.00,1.90,95.00,30.00,1945.00,420.00,45.00,65.00
"4620884.01","462","Montréal","0884.01",1785.00,1395.00,605.00,37.40,1001.00,1039.00,1.10,309263.00,400.00,1395.00,21.20,115.00,51584.00,120.00,53227.00,46160.00,25.40,25.50,29808.00,27507.00,3404.00,9.00,1769.00,4729.70,41.90,69.90,19.10,0.00,1635.00,1.90,575.00,345.00,1725.00,1455.00,95.00,235.00
"4620884.02","462","Montréal","0884.02",4105.00,2750.00,1100.00,31.50,794.00,798.00,20.20,324272.00,1355.00,2750.00,17.00,270.00,46368.00,340.00,45295.00,39997.00,23.10,20.90,30672.00,28258.00,7460.00,7.40,4128.00,3863.70,48.90,59.10,30.20,1765.00,1500.00,1.70,300.00,75.00,5795.00,1115.00,230.00,195.00
"4620885.00","462","Montréal","0885.00",1685.00,1075.00,445.00,33.60,775.00,801.00,5.10,400043.00,610.00,1075.00,13.90,105.00,61056.00,175.00,55296.00,47309.00,15.40,15.00,35619.00,31113.00,3869.00,-4.80,1708.00,2385.50,48.50,58.00,30.10,1025.00,240.00,1.90,125.00,40.00,2695.00,515.00,80.00,120.00
"4620886.01","462","Montréal","0886.01",1520.00,680.00,225.00,22.80,721.00,748.00,5.90,300672.00,840.00,675.00,8.40,80.00,59264.00,155.00,63232.00,54272.00,9.20,8.70,38848.00,33603.00,3094.00,-2.40,1498.00,702.30,42.90,71.60,16.00,885.00,0.00,2.10,20.00,25.00,2745.00,285.00,90.00,30.00
"4620886.02","462","Montréal","0886.02",1215.00,350.00,140.00,20.00,938.00,916.00,4.30,387821.00,865.00,345.00,7.50,35.00,75136.00,140.00,95525.00,77605.00,6.20,5.30,47130.00,39821.00,3051.00,-0.50,1260.00,1441.80,40.40,72.50,11.60,525.00,0.00,2.40,45.00,10.00,2695.00,315.00,55.00,50.00
"4620886.03","462","Montréal","0886.03",1495.00,910.00,325.00,24.00,713.00,710.00,14.20,279440.00,590.00,915.00,16.20,110.00,52565.00,165.00,50714.00,44343.00,16.10,12.20,32192.00,28812.00,3142.00,-2.50,1471.00,1415.10,46.30,64.50,23.50,935.00,0.00,1.90,40.00,10.00,2645.00,235.00,20.00,65.00
"4620887.03","462","Montréal","0887.03",1330.00,30.00,85.00,0.00,0.00,981.00,0.00,349822.00,1300.00,30.00,5.70,30.00,87552.00,130.00,113536.00,91116.00,2.80,2.70,50624.00,41950.00,3599.00,-4.30,1329.00,314.70,42.40,65.10,17.50,10.00,0.00,2.70,45.00,0.00,3285.00,315.00,0.00,80.00
"4620887.04","462","Montréal","0887.04",2285.00,640.00,335.00,27.90,857.00,863.00,0.00,324034.00,1645.00,640.00,8.80,115.00,73131.00,280.00,78769.00,65173.00,6.00,5.30,42991.00,36608.00,5112.00,-1.40,2322.00,2618.90,45.20,62.20,23.70,720.00,90.00,2.20,70.00,0.00,4715.00,365.00,55.00,65.00
"4620887.05","462","Montréal","0887.05",1885.00,230.00,195.00,30.40,812.00,893.00,8.70,348471.00,1660.00,230.00,7.20,105.00,81493.00,200.00,97408.00,79502.00,4.50,3.40,48347.00,40627.00,4697.00,-3.30,1879.00,2367.60,43.10,62.70,20.70,205.00,0.00,2.50,85.00,0.00,4150.00,435.00,10.00,70.00
"4620887.06","462","Montréal","0887.06",1700.00,20.00,120.00,0.00,0.00,0.00,0.00,400170.00,1685.00,20.00,6.50,50.00,91392.00,195.00,128939.00,100718.00,1.80,1.50,57888.00,47815.00,4515.00,-2.10,1684.00,2533.10,39.70,70.30,11.50,290.00,0.00,2.70,45.00,0.00,4220.00,430.00,35.00,80.00
"4620887.07","462","Montréal","0887.07",,,,,,,,,,,,,,,,,,,,,20.00,-37.50,7.00,2.00,,,,,,,,,,,,
"4620888.01","462","Montréal","0888.01",1285.00,70.00,175.00,33.30,1361.00,1259.00,0.00,340881.00,1235.00,70.00,11.90,25.00,92160.00,145.00,107520.00,85577.00,3.50,3.30,57088.00,46566.00,3114.00,38.00,1312.00,102.90,39.40,72.90,10.40,690.00,0.00,2.40,35.00,10.00,2940.00,190.00,15.00,50.00
"4620888.02","462","Montréal","0888.02",2025.00,35.00,100.00,0.00,1255.00,1418.00,0.00,376009.00,2000.00,30.00,4.50,60.00,100480.00,155.00,117664.00,94528.00,2.10,2.20,52544.00,43002.00,5593.00,-3.00,2031.00,2358.70,43.50,61.80,21.00,75.00,0.00,2.70,25.00,0.00,4920.00,340.00,20.00,50.00
"4620888.03","462","Montréal","0888.03",1825.00,80.00,155.00,37.50,1405.00,1137.00,0.00,449871.00,1750.00,80.00,6.90,35.00,98219.00,110.00,120393.00,92800.00,2.40,2.30,60314.00,48526.00,4558.00,10.30,1826.00,2139.60,48.30,54.50,29.80,790.00,135.00,2.40,15.00,0.00,4195.00,265.00,15.00,60.00
"4620889.01","462","Montréal","0889.01",1230.00,725.00,310.00,33.10,777.00,784.00,15.90,300956.00,515.00,725.00,14.90,85.00,57728.00,140.00,53632.00,46080.00,16.40,11.90,35691.00,31243.00,2611.00,-0.50,1278.00,1926.70,50.20,54.10,33.70,720.00,0.00,1.90,10.00,15.00,2315.00,95.00,10.00,40.00
"4620889.02","462","Montréal","0889.02",1305.00,295.00,175.00,27.60,805.00,876.00,0.00,319497.00,1015.00,295.00,8.90,80.00,70571.00,140.00,79258.00,66414.00,5.10,5.00,41824.00,36322.00,2859.00,3.10,1246.00,720.10,43.40,61.90,22.40,375.00,5.00,2.30,35.00,0.00,2725.00,210.00,10.00,60.00
"4620889.03","462","Montréal","0889.03",1955.00,295.00,175.00,25.40,790.00,864.00,0.00,315341.00,1665.00,290.00,6.30,145.00,77056.00,195.00,86460.00,71354.00,4.40,3.90,45389.00,38784.00,4993.00,4.90,1974.00,1508.50,48.20,57.00,28.40,250.00,0.00,2.40,40.00,0.00,4205.00,330.00,15.00,100.00
"4620900.00","462","Montréal","0900.00",2010.00,610.00,390.00,33.30,750.00,818.00,6.50,274910.00,1395.00,615.00,12.90,125.00,56704.00,220.00,65934.00,56649.00,10.10,8.70,36768.00,32464.00,4693.00,3.50,2050.00,2092.90,45.80,59.90,25.60,680.00,0.00,2.20,30.00,0.00,4355.00,185.00,0.00,45.00
"4620901.01","462","Montréal","0901.01",2255.00,955.00,500.00,32.50,755.00,747.00,3.10,250864.00,1300.00,960.00,14.30,105.00,52864.00,280.00,62117.00,53024.00,11.30,10.10,35495.00,31256.00,4919.00,-0.70,2263.00,2009.30,42.90,65.10,20.30,1075.00,0.00,2.10,35.00,0.00,4545.00,180.00,15.00,60.00
"4620901.02","462","Montréal","0901.02",1780.00,300.00,195.00,21.30,703.00,724.00,18.30,268412.00,1480.00,300.00,8.40,70.00,69888.00,165.00,79411.00,66848.00,6.90,5.80,38493.00,33936.00,4401.00,0.30,1775.00,2652.80,41.90,64.50,18.20,225.00,0.00,2.50,15.00,10.00,4290.00,185.00,0.00,55.00
"4620901.03","462","Montréal","0901.03",3045.00,205.00,355.00,29.30,1278.00,1194.00,0.00,299523.00,2845.00,205.00,10.40,80.00,69632.00,255.00,101092.00,82254.00,3.00,2.90,49237.00,41162.00,8445.00,22.30,3010.00,467.70,37.10,62.20,13.90,305.00,0.00,2.70,25.00,10.00,7840.00,370.00,10.00,60.00
"4620902.00","462","Montréal","0902.00",2280.00,745.00,335.00,29.10,839.00,859.00,3.40,269734.00,1540.00,745.00,7.80,105.00,58048.00,310.00,73618.00,61678.00,6.70,5.80,40651.00,34981.00,5698.00,1.50,2285.00,1827.50,40.40,63.30,17.50,405.00,0.00,2.40,0.00,10.00,5195.00,215.00,35.00,45.00
"4620903.01","462","Montréal","0903.01",2840.00,725.00,405.00,30.30,793.00,826.00,4.80,349357.00,2115.00,725.00,8.50,110.00,68403.00,270.00,85632.00,69935.00,5.60,5.00,45776.00,38835.00,7335.00,-1.60,2841.00,716.60,44.50,58.40,24.60,1130.00,0.00,2.40,15.00,25.00,6340.00,385.00,30.00,60.00
"4620903.04","462","Montréal","0903.04",1630.00,225.00,185.00,28.90,743.00,747.00,6.50,279808.00,1400.00,225.00,8.60,50.00,68480.00,175.00,80969.00,68169.00,4.90,3.80,39543.00,34289.00,4216.00,0.10,1620.00,2972.60,42.90,62.50,21.00,300.00,0.00,2.50,0.00,0.00,3960.00,190.00,65.00,25.00
"4620903.05","462","Montréal","0903.05",1425.00,200.00,160.00,32.50,812.00,885.00,0.00,289376.00,1225.00,200.00,7.40,60.00,69888.00,185.00,87488.00,72405.00,4.00,3.60,40124.00,35127.00,3735.00,-0.10,1413.00,3039.60,39.70,67.50,14.20,160.00,0.00,2.60,25.00,0.00,3655.00,80.00,0.00,40.00
"4620903.08","462","Montréal","0903.08",1030.00,250.00,125.00,22.00,771.00,876.00,0.00,299065.00,785.00,250.00,8.30,25.00,66176.00,115.00,93781.00,77376.00,4.40,3.00,43878.00,37355.00,2750.00,-3.10,1037.00,3330.10,38.10,70.90,9.50,255.00,0.00,2.70,10.00,0.00,2615.00,110.00,0.00,20.00
"4620903.09","462","Montréal","0903.09",2350.00,455.00,390.00,27.50,802.00,795.00,7.70,235490.00,1895.00,460.00,14.20,105.00,51360.00,270.00,73511.00,62288.00,8.20,6.20,37916.00,33226.00,6067.00,14.10,2351.00,437.40,35.20,69.80,8.20,530.00,0.00,2.60,10.00,0.00,5835.00,230.00,50.00,50.00
"4620903.1","462","Montréal","0903.1",2200.00,385.00,380.00,38.50,750.00,812.00,0.00,259270.00,1815.00,385.00,13.00,115.00,52416.00,250.00,78048.00,67095.00,8.80,7.60,37661.00,32709.00,6100.00,8.70,2205.00,266.00,34.30,68.10,7.60,190.00,5.00,2.80,20.00,10.00,5900.00,190.00,40.00,40.00
"4620903.11","462","Montréal","0903.11",1265.00,165.00,65.00,0.00,916.00,898.00,0.00,374825.00,1100.00,165.00,4.50,15.00,88405.00,175.00,127781.00,101547.00,2.60,1.80,54912.00,45184.00,3892.00,-1.30,1274.00,1035.90,34.60,71.90,5.30,145.00,0.00,3.10,25.00,30.00,3685.00,100.00,10.00,35.00
"4620903.12","462","Montréal","0903.12",2140.00,185.00,145.00,13.90,1046.00,1029.00,0.00,314674.00,1965.00,180.00,5.90,40.00,75520.00,285.00,108178.00,86471.00,2.80,2.30,51536.00,43189.00,5990.00,0.80,2140.00,3086.20,35.50,70.00,7.80,370.00,0.00,2.80,65.00,10.00,5805.00,250.00,35.00,60.00
"4620903.13","462","Montréal","0903.13",945.00,95.00,115.00,30.00,788.00,868.00,0.00,349812.00,875.00,100.00,9.40,30.00,64896.00,75.00,97792.00,80640.00,3.60,3.60,42496.00,36407.00,2619.00,-0.20,972.00,66.50,40.60,67.20,15.30,40.00,0.00,2.70,10.00,0.00,2540.00,65.00,0.00,25.00
"4620903.14","462","Montréal","0903.14",720.00,55.00,80.00,27.30,649.00,686.00,0.00,299254.00,685.00,55.00,9.80,20.00,68352.00,75.00,90752.00,75392.00,5.40,5.40,41744.00,35930.00,1963.00,2.50,751.00,67.40,40.30,69.90,12.80,100.00,0.00,2.60,25.00,0.00,1875.00,55.00,0.00,25.00
"4620904.02","462","Montréal","0904.02",2030.00,720.00,420.00,31.20,766.00,800.00,0.00,348337.00,1310.00,720.00,14.90,110.00,55616.00,230.00,72485.00,60288.00,8.60,7.80,40512.00,34639.00,4964.00,17.00,1988.00,291.00,43.50,62.80,21.10,725.00,0.00,2.30,15.00,0.00,4495.00,150.00,0.00,35.00
"4620904.03","462","Montréal","0904.03",1795.00,375.00,190.00,18.70,862.00,857.00,0.00,320988.00,1450.00,375.00,8.50,30.00,71680.00,245.00,95360.00,78592.00,4.00,3.70,46784.00,39403.00,4821.00,-2.60,1830.00,65.60,36.50,72.50,7.90,560.00,0.00,2.60,0.00,0.00,4535.00,175.00,10.00,50.00
"4620904.04","462","Montréal","0904.04",1275.00,90.00,70.00,0.00,728.00,802.00,0.00,299677.00,1185.00,90.00,4.60,25.00,77824.00,135.00,100224.00,82395.00,2.60,1.90,44928.00,38172.00,3517.00,-4.50,1287.00,2551.90,40.00,69.70,12.80,115.00,0.00,2.70,20.00,0.00,3375.00,105.00,0.00,40.00
"4620904.05","462","Montréal","0904.05",1590.00,380.00,210.00,31.60,786.00,850.00,6.60,275605.00,1210.00,380.00,7.40,35.00,59008.00,180.00,75819.00,64555.00,6.80,5.10,38805.00,33912.00,3744.00,-3.30,1585.00,2812.10,42.00,66.40,18.30,535.00,0.00,2.40,25.00,0.00,3685.00,160.00,10.00,75.00
"4620904.06","462","Montréal","0904.06",1440.00,45.00,80.00,0.00,690.00,674.00,0.00,299826.00,1395.00,40.00,5.40,35.00,81408.00,165.00,108142.00,88416.00,2.40,1.70,48768.00,40946.00,4211.00,-0.90,1471.00,3610.30,36.30,75.40,5.50,55.00,0.00,2.90,40.00,10.00,3960.00,185.00,20.00,30.00
"4620926.01","462","Montréal","0926.01",2160.00,765.00,480.00,40.90,784.00,831.00,8.40,299664.00,1390.00,770.00,12.30,95.00,52160.00,240.00,62848.00,54357.00,11.10,9.20,35792.00,31923.00,5236.00,-4.20,2160.00,169.00,45.20,60.90,23.20,635.00,0.00,2.30,10.00,0.00,4690.00,190.00,10.00,25.00
"4620926.02","462","Montréal","0926.02",1895.00,315.00,360.00,39.10,703.00,775.00,10.90,250765.00,1585.00,320.00,14.90,125.00,57472.00,180.00,69559.00,59200.00,9.20,8.00,36834.00,32186.00,4531.00,-1.90,1910.00,96.10,41.90,65.20,17.40,185.00,0.00,2.40,10.00,0.00,4335.00,180.00,20.00,40.00
"4620929.01","462","Montréal","0929.01",1555.00,245.00,250.00,39.60,832.00,831.00,6.20,295802.00,1315.00,245.00,11.50,85.00,68352.00,170.00,82432.00,68389.00,7.10,6.10,41570.00,35785.00,3737.00,1.30,1550.00,1653.90,41.40,63.30,18.90,290.00,0.00,2.40,30.00,15.00,3625.00,195.00,0.00,60.00
"4620929.02","462","Montréal","0929.02",1695.00,155.00,240.00,45.20,753.00,835.00,12.90,279640.00,1545.00,150.00,11.00,120.00,70912.00,185.00,93568.00,78176.00,4.40,3.80,43776.00,37317.00,4684.00,-1.60,1705.00,1504.20,37.00,68.30,9.80,115.00,0.00,2.70,20.00,0.00,4380.00,205.00,10.00,65.00
"4620930.02","462","Montréal","0930.02",3900.00,845.00,525.00,29.20,884.00,900.00,6.50,299098.00,3065.00,840.00,9.00,120.00,67738.00,425.00,81280.00,67470.00,6.60,5.90,44807.00,38221.00,9197.00,5.90,3908.00,587.80,42.40,62.60,19.50,1455.00,0.00,2.30,60.00,15.00,8515.00,355.00,20.00,100.00
"4620930.03","462","Montréal","0930.03",945.00,30.00,70.00,0.00,0.00,0.00,0.00,349117.00,925.00,35.00,7.10,40.00,88192.00,70.00,106701.00,86426.00,4.00,4.00,45084.00,38080.00,2605.00,-4.80,962.00,349.30,43.00,65.80,18.00,0.00,0.00,2.70,20.00,0.00,2410.00,210.00,0.00,35.00
"4620930.04","462","Montréal","0930.04",2630.00,485.00,375.00,26.00,680.00,721.00,38.50,428814.00,2155.00,485.00,11.40,100.00,81792.00,195.00,101632.00,82574.00,6.80,5.70,46592.00,39107.00,6783.00,0.10,2629.00,321.60,44.40,62.30,21.70,505.00,0.00,2.50,0.00,10.00,6160.00,355.00,15.00,45.00
"4621000.00","462","Montréal","1000.00",2165.00,845.00,440.00,32.50,718.00,737.00,19.50,219404.00,1320.00,845.00,12.10,100.00,42197.00,300.00,60083.00,53291.00,16.70,14.20,32704.00,29414.00,5493.00,2.60,2166.00,2387.40,38.00,65.30,13.90,515.00,0.00,2.50,10.00,0.00,5180.00,125.00,15.00,30.00
"4621001.00","462","Montréal","1001.00",1215.00,175.00,235.00,22.90,811.00,746.00,0.00,229889.00,1055.00,175.00,19.30,110.00,49280.00,145.00,68887.00,59802.00,12.80,11.50,32328.00,28555.00,3200.00,-2.90,1232.00,58.60,39.30,68.80,13.00,10.00,0.00,2.60,15.00,0.00,3110.00,85.00,10.00,20.00
"4621002.00","462","Montréal","1002.00",2365.00,595.00,405.00,30.50,696.00,681.00,8.50,279733.00,1800.00,590.00,12.40,145.00,57600.00,225.00,75955.00,64185.00,8.20,6.90,39723.00,34381.00,5835.00,2.50,2391.00,80.40,40.40,63.40,16.40,415.00,0.00,2.40,20.00,0.00,5605.00,165.00,0.00,60.00
"4621003.00","462","Montréal","1003.00",2620.00,565.00,305.00,25.00,751.00,806.00,4.40,275481.00,2085.00,565.00,8.00,120.00,62816.00,280.00,80268.00,67088.00,6.40,5.20,40399.00,34694.00,7044.00,3.00,2645.00,150.20,40.10,64.70,15.80,470.00,0.00,2.60,35.00,0.00,6540.00,260.00,35.00,95.00
"4621004.00","462","Montréal","1004.00",2200.00,690.00,315.00,21.60,790.00,807.00,4.30,224653.00,1510.00,690.00,10.30,115.00,55168.00,290.00,67677.00,57139.00,9.10,8.10,38133.00,33111.00,5368.00,17.50,2200.00,461.40,36.90,65.90,12.30,590.00,0.00,2.40,0.00,0.00,5200.00,140.00,10.00,40.00
"4621005.00","462","Montréal","1005.00",3210.00,615.00,505.00,27.60,786.00,796.00,0.00,240413.00,2600.00,625.00,12.90,185.00,54400.00,300.00,74903.00,62941.00,6.90,6.10,38661.00,33646.00,7934.00,17.10,3223.00,316.10,38.70,65.40,14.40,545.00,0.00,2.50,30.00,0.00,7675.00,240.00,10.00,100.00
"4621006.00","462","Montréal","1006.00",8035.00,2065.00,1740.00,36.40,819.00,823.00,4.10,200184.00,6010.00,2075.00,16.70,425.00,44885.00,1030.00,61578.00,54005.00,14.20,12.20,31362.00,28276.00,20786.00,19.00,8083.00,175.60,36.30,67.70,10.90,1030.00,0.00,2.60,65.00,10.00,20130.00,465.00,45.00,120.00
"4622001.00","462","Montréal","2001.00",3025.00,595.00,370.00,25.20,720.00,759.00,3.40,250050.00,2430.00,595.00,9.30,110.00,55552.00,325.00,76832.00,64823.00,7.30,6.50,38638.00,33587.00,8031.00,5.40,3025.00,1009.20,39.20,62.70,16.10,490.00,0.00,2.60,15.00,15.00,7590.00,240.00,25.00,60.00
"4622002.00","462","Montréal","2002.00",165.00,30.00,20.00,0.00,759.00,786.00,0.00,268746.00,145.00,30.00,10.70,0.00,0.00,15.00,76032.00,65664.00,3.60,3.60,35840.00,30976.00,417.00,-3.70,165.00,18.80,40.90,72.30,14.50,5.00,0.00,2.50,0.00,0.00,485.00,25.00,10.00,0.00
"4622003.00","462","Montréal","2003.00",,,,,,,,,,,,,,,,,,,,,130.00,-14.50,0.00,66.00,,,,,,,,,,,,
"4622004.00","462","Montréal","2004.00",1545.00,925.00,400.00,31.90,649.00,673.00,10.20,229817.00,620.00,925.00,16.80,85.00,44224.00,205.00,42624.00,38997.00,23.90,24.50,26341.00,24747.00,3015.00,3.00,1552.00,2582.70,42.70,65.90,20.30,875.00,0.00,1.90,20.00,0.00,2875.00,130.00,10.00,40.00
"4622005.00","462","Montréal","2005.00",1875.00,1255.00,475.00,29.80,677.00,700.00,11.50,239929.00,620.00,1255.00,16.10,125.00,44373.00,240.00,44288.00,40320.00,20.50,19.40,28800.00,26624.00,3640.00,-5.20,1874.00,3037.90,41.60,69.20,16.60,965.00,5.00,1.90,40.00,0.00,3475.00,140.00,0.00,45.00
"4622006.00","462","Montréal","2006.00",,,,,,,,,,,,,,,,,,,,,0.00,-100.00,0.00,0.00,,,,,,,,,,,,
"4622007.00","462","Montréal","2007.00",670.00,550.00,235.00,39.10,610.00,631.00,8.20,250107.00,120.00,555.00,17.40,55.00,30912.00,75.00,31552.00,28608.00,39.30,38.30,22549.00,21158.00,1349.00,-0.90,686.00,3079.90,47.70,67.80,24.40,385.00,0.00,1.60,20.00,0.00,1025.00,55.00,10.00,30.00
"4622008.00","462","Montréal","2008.00",1295.00,1015.00,440.00,36.30,694.00,732.00,5.90,199955.00,275.00,1020.00,27.30,135.00,34432.00,190.00,37163.00,33685.00,34.30,32.00,23296.00,22119.00,2430.00,2.70,1273.00,4844.50,37.80,73.60,11.10,800.00,0.00,1.90,0.00,20.00,2440.00,30.00,0.00,10.00
"4622009.00","462","Montréal","2009.00",2470.00,1050.00,385.00,23.30,716.00,756.00,1.40,224869.00,1420.00,1050.00,9.90,95.00,53120.00,295.00,61952.00,52800.00,10.40,9.40,35648.00,31304.00,5350.00,9.20,2478.00,2840.30,39.60,70.60,13.20,1150.00,0.00,2.10,20.00,0.00,5095.00,145.00,15.00,45.00
"4622010.00","462","Montréal","2010.00",,,,,,,,,,,,,,,,,,,,,5.00,,2.00,1.40,,,,,,,,,,,,
"4622011.00","462","Montréal","2011.00",1235.00,925.00,520.00,44.60,616.00,662.00,2.20,200489.00,315.00,925.00,34.90,135.00,34347.00,155.00,34464.00,31403.00,35.40,34.00,23461.00,22144.00,2538.00,17.00,1246.00,4069.90,50.40,60.40,31.10,660.00,40.00,1.70,0.00,20.00,1905.00,65.00,10.00,15.00
"4622012.00","462","Montréal","2012.00",900.00,540.00,240.00,31.50,589.00,606.00,25.00,279450.00,355.00,540.00,20.80,60.00,49536.00,65.00,40640.00,35008.00,24.50,18.80,26912.00,24752.00,1608.00,9.70,924.00,2309.30,51.80,55.90,35.70,470.00,95.00,1.70,10.00,0.00,1500.00,40.00,0.00,0.00
"4622013.00","462","Montréal","2013.00",1720.00,500.00,255.00,23.80,727.00,737.00,0.00,250257.00,1215.00,505.00,11.10,115.00,50816.00,205.00,66816.00,57376.00,8.60,7.50,34597.00,30490.00,3942.00,-1.10,1693.00,2233.80,44.70,62.00,23.70,495.00,0.00,2.30,40.00,0.00,3730.00,220.00,20.00,35.00
"4622014.00","462","Montréal","2014.00",1825.00,1040.00,525.00,38.30,787.00,813.00,2.40,210444.00,790.00,1040.00,15.80,40.00,61312.00,185.00,49536.00,43719.00,13.10,9.20,31479.00,28224.00,3827.00,2.50,1850.00,2548.40,55.30,48.00,43.30,1275.00,0.00,1.80,30.00,15.00,3040.00,165.00,20.00,25.00
"4622015.00","462","Montréal","2015.00",2950.00,2560.00,1075.00,39.60,655.00,686.00,7.00,249979.00,385.00,2560.00,15.60,135.00,36608.00,285.00,32949.00,30963.00,32.60,29.50,23381.00,22455.00,4637.00,-1.00,2925.00,3757.10,48.90,59.90,31.70,2635.00,5.00,1.60,55.00,45.00,4435.00,270.00,25.00,75.00
"4622100.00","462","Montréal","2100.00",695.00,30.00,90.00,0.00,0.00,805.00,0.00,299555.00,665.00,30.00,11.30,20.00,62208.00,55.00,92352.00,76928.00,5.30,3.90,41248.00,35316.00,1984.00,5.30,701.00,209.00,38.60,68.50,11.30,15.00,0.00,2.80,0.00,0.00,1945.00,40.00,20.00,20.00
